Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:18,003242,8023CE610,003242,8023CE610,7.42,US Dollar,7.42,US Dollar,Reinvestment,0
2022/09/01 00:07,01665,8023D6AB0,01665,8023D6AB0,18.76,US Dollar,18.76,US Dollar,Reinvestment,0
2022/09/01 00:21,011471,8023D8980,011471,8023D8980,3.89,US Dollar,3.89,US Dollar,Reinvestment,0
2022/09/01 00:08,025075,8023D9A50,025075,8023D9A50,40055.53,US Dollar,40055.53,US Dollar,Reinvestment,0
2022/09/01 00:11,025075,8023D9A50,025075,8023D9A50,16.72,US Dollar,16.72,US Dollar,Reinvestment,0
2022/09/01 00:06,010,8023DB500,010,8023DB500,23.94,US Dollar,23.94,US Dollar,Reinvestment,0
2022/09/01 00:05,011813,8023DBEF0,011813,8023DBEF0,1014045.20,US Dollar,1014045.20,US Dollar,Reinvestment,0
2022/09/01 00:25,011813,8023DBEF0,011813,8023DBEF0,22.62,US Dollar,22.62,US Dollar,Reinvestment,0
2022/09/01 00:06,021174,8023DC8A0,021174,8023DC8A0,313495.21,US Dollar,313495.21,US Dollar,Reinvestment,0
2022/09/01 00:09,021611,8023DD0D0,021611,8023DD0D0,44068.31,US Dollar,44068.31,US Dollar,Reinvestment,0
2022/09/01 00:26,011813,8023DD470,011813,8023DD470,163386.11,US Dollar,163386.11,US Dollar,Reinvestment,0
2022/09/01 00:11,013264,8023DDE90,013264,8023DDE90,117512.57,US Dollar,117512.57,US Dollar,Reinvestment,0
2022/09/01 00:09,003242,8023DE230,003242,8023DE230,302339.11,US Dollar,302339.11,US Dollar,Reinvestment,0
2022/09/01 00:29,021575,8023DE700,021575,8023DE700,5577.46,US Dollar,5577.46,US Dollar,Reinvestment,0
2022/09/01 00:06,025075,8023DEC30,025075,8023DEC30,5525.55,US Dollar,5525.55,US Dollar,Reinvestment,0
2022/09/01 00:29,01665,8023DDCA0,01665,8023DDCA0,20.03,US Dollar,20.03,US Dollar,Reinvestment,0
2022/09/01 00:29,021611,8023DFE50,021611,8023DFE50,7.68,US Dollar,7.68,US Dollar,Reinvestment,0
2022/09/01 00:17,004766,8023DFEA0,004766,8023DFEA0,7.32,US Dollar,7.32,US Dollar,Reinvestment,0
2022/09/01 00:12,013327,8023E01C0,013327,8023E01C0,7.04,US Dollar,7.04,US Dollar,Reinvestment,0
2022/09/01 00:16,014325,8023E0DB0,011471,8023E0E50,1310628.00,US Dollar,1310628.00,US Dollar,Cheque,0
2022/09/01 00:13,011471,8023E0E50,0010614,80E6F5F60,17.40,US Dollar,17.40,US Dollar,Credit Card,0
2022/09/01 00:17,01420,8023E2870,01420,8023E2870,20.02,US Dollar,20.02,US Dollar,Reinvestment,0
2022/09/01 00:11,002845,8023E2D90,002845,8023E2D90,217177.07,US Dollar,217177.07,US Dollar,Reinvestment,0
2022/09/01 00:10,011296,8023E3ED0,011296,8023E3ED0,42162.01,US Dollar,42162.01,US Dollar,Reinvestment,0
2022/09/01 00:11,002824,8023E3CE0,002824,8023E3CE0,177672.69,US Dollar,177672.69,US Dollar,Reinvestment,0
2022/09/01 00:24,015916,8023E4490,015916,8023E4490,88878.26,US Dollar,88878.26,US Dollar,Reinvestment,0
2022/09/01 00:16,012381,8023E35B0,012381,8023E35B0,158.85,US Dollar,158.85,US Dollar,Reinvestment,0
2022/09/01 00:20,001244,8023E5A60,001244,8023E5A60,4.76,US Dollar,4.76,US Dollar,Reinvestment,0
2022/09/01 00:27,011813,8023E5D70,011813,8023E5D70,754.87,US Dollar,754.87,US Dollar,Reinvestment,0
2022/09/01 00:24,011813,8023E5D70,011813,8023E5D70,22.13,US Dollar,22.13,US Dollar,Reinvestment,0
2022/09/01 00:27,034972,8023E6680,034972,8023E6680,998.40,US Dollar,998.40,US Dollar,Reinvestment,0
2022/09/01 00:14,001457,8010AFBF0,011474,8023EAA50,81008.63,US Dollar,81008.63,US Dollar,Cheque,0
2022/09/01 00:24,001457,8010AFBF0,011474,8023EAA50,23408.61,US Dollar,23408.61,US Dollar,Credit Card,0
2022/09/01 00:12,001457,8010AFBF0,011474,8023EAA50,7050.57,US Dollar,7050.57,US Dollar,Cash,0
2022/09/01 00:07,001457,8010AFBF0,011474,8023EAA50,17854.60,US Dollar,17854.60,US Dollar,ACH,0
2022/09/01 00:25,001457,8010AFBF0,011474,8023EAA50,858.75,US Dollar,858.75,US Dollar,Wire,0
2022/09/01 00:07,001853,8023ED720,001853,8023ED720,10521.06,US Dollar,10521.06,US Dollar,Reinvestment,0
2022/09/01 00:20,00908,8023ED7C0,00908,8023ED7C0,75.22,US Dollar,75.22,US Dollar,Reinvestment,0
2022/09/01 00:00,012,8023ED8B0,012,8023ED8B0,741.21,US Dollar,741.21,US Dollar,Reinvestment,0
2022/09/01 00:09,003144,8023ED9A0,003144,8023ED9A0,142.49,US Dollar,142.49,US Dollar,Reinvestment,0
2022/09/01 00:11,001853,8023ED720,001853,8023ED720,15.25,US Dollar,15.25,US Dollar,Reinvestment,0
2022/09/01 00:22,002824,8023ED4B0,002824,8023ED4B0,1301.77,US Dollar,1301.77,US Dollar,Reinvestment,0
2022/09/01 00:09,001412,800BCB590,002824,8023ED4B0,5881.31,US Dollar,5881.31,US Dollar,Cheque,0
2022/09/01 00:18,001412,800BCB590,002824,8023ED4B0,8113.29,US Dollar,8113.29,US Dollar,Credit Card,0
2022/09/01 00:10,01688,80176F040,001124,8023EE2F0,3593.03,US Dollar,3593.03,US Dollar,Cheque,0
2022/09/01 00:05,01688,80176F040,001124,8023EE2F0,3252.73,US Dollar,3252.73,US Dollar,Credit Card,0
2022/09/01 00:16,004766,8023EEBD0,004766,8023EEBD0,48153.11,US Dollar,48153.11,US Dollar,Reinvestment,0
2022/09/01 00:27,014325,8023EF4A0,014325,8023EF4A0,5317.62,US Dollar,5317.62,US Dollar,Reinvestment,0
2022/09/01 00:25,021550,801704440,014325,8023EF4A0,12978.99,US Dollar,12978.99,US Dollar,Cheque,0
2022/09/01 00:14,021550,801704440,014325,8023EF4A0,9437.16,US Dollar,9437.16,US Dollar,Credit Card,0
2022/09/01 00:16,031098,8023EEF10,031098,8023EEF10,115.46,US Dollar,115.46,US Dollar,Reinvestment,0
2022/09/01 00:23,002385,80194D460,002952,8023EE9E0,640.59,US Dollar,640.59,US Dollar,Cheque,0
2022/09/01 00:23,002385,80194D460,002952,8023EE9E0,544.55,US Dollar,544.55,US Dollar,Credit Card,0
2022/09/01 00:22,002385,80194D460,002952,8023EE9E0,684.89,US Dollar,684.89,US Dollar,Cash,0
2022/09/01 00:21,002952,8023EE9E0,002952,8023EE9E0,4.60,US Dollar,4.60,US Dollar,Reinvestment,0
2022/09/01 00:20,03601,8023F05E0,03601,8023F05E0,13534.04,US Dollar,13534.04,US Dollar,Reinvestment,0
2022/09/01 00:10,001068,8023F0630,001068,8023F0630,21.41,US Dollar,21.41,US Dollar,Reinvestment,0
2022/09/01 00:07,021550,8023E5460,021550,8023E5460,916016.51,US Dollar,916016.51,US Dollar,Reinvestment,0
2022/09/01 00:04,033928,8023E6990,033928,8023E6990,3141.43,US Dollar,3141.43,US Dollar,Reinvestment,0
2022/09/01 00:27,021174,8023E6F00,021174,8023E6F00,505.02,US Dollar,505.02,US Dollar,Reinvestment,0
2022/09/01 00:10,014099,8023E7040,014099,8023E7040,16983.87,US Dollar,16983.87,US Dollar,Reinvestment,0
2022/09/01 00:22,001241,8023EFDF0,001241,8023EFDF0,687.19,US Dollar,687.19,US Dollar,Reinvestment,0
2022/09/01 00:09,036092,8023EFEE0,001457,8023F1380,11543.92,US Dollar,11543.92,US Dollar,Cheque,0
2022/09/01 00:27,00220,8023F2300,00220,8023F2300,3.86,US Dollar,3.86,US Dollar,Reinvestment,0
2022/09/01 00:22,022345,8023F2EA0,022345,8023F2EA0,19.17,US Dollar,19.17,US Dollar,Reinvestment,0
2022/09/01 00:09,021940,8023DFB40,021940,8023DFB40,7152.63,US Dollar,7152.63,US Dollar,Reinvestment,0
2022/09/01 00:19,021940,8023E1850,021940,8023E1850,16079.73,US Dollar,16079.73,US Dollar,Reinvestment,0
2022/09/01 00:16,03950,8023E1F60,03950,8023E1F60,6598.15,US Dollar,6598.15,US Dollar,Reinvestment,0
2022/09/01 00:22,025637,8023E2050,025637,8023E2050,50326.91,US Dollar,50326.91,US Dollar,Reinvestment,0
2022/09/01 00:13,025637,8023E23C0,025637,8023E23C0,2.26,US Dollar,2.26,US Dollar,Reinvestment,0
2022/09/01 00:26,032931,8023E30A0,032931,8023E30A0,8166.10,US Dollar,8166.10,US Dollar,Reinvestment,0
2022/09/01 00:03,01665,8023F25E0,01665,8023F25E0,341.72,US Dollar,341.72,US Dollar,Reinvestment,0
2022/09/01 00:01,002947,8023F2720,002947,8023F2720,848.36,US Dollar,848.36,US Dollar,Reinvestment,0
2022/09/01 00:13,01665,8023DFAF0,01665,8023DFAF0,15.86,US Dollar,15.86,US Dollar,Reinvestment,0
2022/09/01 00:05,021940,8023DFB40,021940,8023DFB40,16.79,US Dollar,16.79,US Dollar,Reinvestment,0
2022/09/01 00:07,021940,8023E1850,021940,8023E1850,3.03,US Dollar,3.03,US Dollar,Reinvestment,0
2022/09/01 00:10,001686,8023E1FB0,028800,80D952100,44.78,US Dollar,44.78,US Dollar,Credit Card,0
2022/09/01 00:29,025637,8023E2050,025637,8023E2050,7.79,US Dollar,7.79,US Dollar,Reinvestment,0
2022/09/01 00:02,002454,8023E22D0,002454,8023E22D0,22.53,US Dollar,22.53,US Dollar,Reinvestment,0
2022/09/01 00:21,023833,8023F2590,023833,8023F2590,24.30,US Dollar,24.30,US Dollar,Reinvestment,0
2022/09/01 00:06,003698,8023F6490,003698,8023F6490,29.83,US Dollar,29.83,US Dollar,Reinvestment,0
2022/09/01 00:18,002991,8023F7800,002991,8023F7800,711431.41,US Dollar,711431.41,US Dollar,Reinvestment,0
2022/09/01 00:24,002991,8023F7800,002991,8023F7800,20.48,US Dollar,20.48,US Dollar,Reinvestment,0
2022/09/01 00:09,01588,8011750B0,004503,8023F7C10,40883.58,US Dollar,40883.58,US Dollar,Cheque,0
2022/09/01 00:19,01588,8011750B0,004503,8023F7C10,20014.53,US Dollar,20014.53,US Dollar,Credit Card,0
2022/09/01 00:10,01588,8011750B0,004503,8023F7C10,216178.00,US Dollar,216178.00,US Dollar,Cash,0
2022/09/01 00:09,070,100428660,011974,8023F82D0,4311.43,US Dollar,4311.43,US Dollar,Cheque,0
2022/09/01 00:15,070,100428660,011974,8023F82D0,1733.81,US Dollar,1733.81,US Dollar,Cash,0
2022/09/01 00:03,011904,8023F88F0,011904,8023F88F0,81652.80,US Dollar,81652.80,US Dollar,Reinvestment,0
2022/09/01 00:20,011813,8023F8700,011813,8023F8700,15.93,US Dollar,15.93,US Dollar,Reinvestment,0
2022/09/01 00:25,01601,8023FA420,01601,8023FA420,75763.23,US Dollar,75763.23,US Dollar,Reinvestment,0
2022/09/01 00:09,005836,8023FAE10,005836,8023FAE10,272495.57,US Dollar,272495.57,US Dollar,Reinvestment,0
2022/09/01 00:02,002053,8023FB4D0,002053,8023FB4D0,16336.81,US Dollar,16336.81,US Dollar,Reinvestment,0
2022/09/01 00:08,001686,80161E520,021258,8023FB910,16511.86,US Dollar,16511.86,US Dollar,Cheque,0
2022/09/01 00:04,021258,8023FB910,021258,8023FB910,7.52,US Dollar,7.52,US Dollar,Reinvestment,0
2022/09/01 00:09,01729,80164B550,022164,8023FBD80,80224.74,US Dollar,80224.74,US Dollar,Cheque,0
2022/09/01 00:11,01729,80164B550,022164,8023FBD80,25726.47,US Dollar,25726.47,US Dollar,Credit Card,0
2022/09/01 00:23,01729,80164B550,022164,8023FBD80,63382.19,US Dollar,63382.19,US Dollar,ACH,0
2022/09/01 00:18,01729,80164B550,022164,8023FBD80,106408.90,US Dollar,106408.90,US Dollar,Wire,0
2022/09/01 00:22,001047,8006B5930,003144,8023FC370,826.18,US Dollar,826.18,US Dollar,Cheque,0
2022/09/01 00:23,001047,8006B5930,003144,8023FC370,1674.67,US Dollar,1674.67,US Dollar,Credit Card,0
2022/09/01 00:08,001686,8023FC820,001686,8023FC820,24180.48,US Dollar,24180.48,US Dollar,Reinvestment,0
2022/09/01 00:16,003698,8023FCC80,003698,8023FCC80,265376.49,US Dollar,265376.49,US Dollar,Reinvestment,0
2022/09/01 00:05,001457,801B785C0,003698,8023FCC80,3761.48,US Dollar,3761.48,US Dollar,Cheque,0
2022/09/01 00:17,024515,8023FFA30,024515,8023FFA30,6.51,US Dollar,6.51,US Dollar,Reinvestment,0
2022/09/01 00:01,004523,8023FFD70,004523,8023FFD70,11.88,US Dollar,11.88,US Dollar,Reinvestment,0
2022/09/01 00:02,001411,802400970,001411,802400970,348603.14,US Dollar,348603.14,US Dollar,Reinvestment,0
2022/09/01 00:12,021575,8024014F0,021575,8024014F0,15127.11,US Dollar,15127.11,US Dollar,Reinvestment,0
2022/09/01 00:22,024132,802402430,024132,802402430,26595.01,US Dollar,26595.01,US Dollar,Reinvestment,0
2022/09/01 00:07,03486,802402100,00908,802402150,509.86,US Dollar,509.86,US Dollar,Cheque,0
2022/09/01 00:02,003051,802401FC0,003051,802401FC0,16.62,US Dollar,16.62,US Dollar,Reinvestment,0
2022/09/01 00:00,001686,8023FF7A0,001686,8023FF7A0,7933887.46,US Dollar,7933887.46,US Dollar,Reinvestment,0
2022/09/01 00:03,002991,802400210,002991,802400210,28637.89,US Dollar,28637.89,US Dollar,Reinvestment,0
2022/09/01 00:16,022345,802400080,003149,802400C30,20096434.00,US Dollar,20096434.00,US Dollar,Cheque,0
2022/09/01 00:13,022736,8024018F0,022736,8024018F0,1907.24,US Dollar,1907.24,US Dollar,Reinvestment,0
2022/09/01 00:17,035902,802402990,035902,802402990,16128.48,US Dollar,16128.48,US Dollar,Reinvestment,0
2022/09/01 00:00,001686,8023FF7A0,001686,8023FF7A0,23.80,US Dollar,23.80,US Dollar,Reinvestment,0
2022/09/01 00:24,003149,802400C30,0253110,813ECBB70,41.46,US Dollar,41.46,US Dollar,Credit Card,0
2022/09/01 00:00,015980,802401C50,015980,802401C50,8.95,US Dollar,8.95,US Dollar,Reinvestment,0
2022/09/01 00:17,011471,8024029E0,011471,8024029E0,6.56,US Dollar,6.56,US Dollar,Reinvestment,0
2022/09/01 00:29,014433,8024032C0,014433,8024032C0,13.39,US Dollar,13.39,US Dollar,Reinvestment,0
2022/09/01 00:02,001068,802404AD0,001068,802404AD0,170039.60,US Dollar,170039.60,US Dollar,Reinvestment,0
2022/09/01 00:14,01601,802405040,01601,802405040,234457.70,US Dollar,234457.70,US Dollar,Reinvestment,0
2022/09/01 00:27,01467,8024055E0,01467,8024055E0,130059.62,US Dollar,130059.62,US Dollar,Reinvestment,0
2022/09/01 00:01,001244,802405980,001244,802405980,16.87,US Dollar,16.87,US Dollar,Reinvestment,0
2022/09/01 00:25,00513,8024069D0,00513,8024069D0,6023.57,US Dollar,6023.57,US Dollar,Reinvestment,0
2022/09/01 00:07,004242,802414FC0,004242,802414FC0,9165.73,US Dollar,9165.73,US Dollar,Reinvestment,0
2022/09/01 00:26,010,80059CE00,012,80241B870,588440.33,US Dollar,588440.33,US Dollar,Cheque,0
2022/09/01 00:09,010,80059CE00,012,80241B870,212970.23,US Dollar,212970.23,US Dollar,Cash,0
2022/09/01 00:10,012,80241B870,012,80241B870,9.45,US Dollar,9.45,US Dollar,Reinvestment,0
2022/09/01 00:02,006075,80241BD20,006075,80241BD20,7.66,US Dollar,7.66,US Dollar,Reinvestment,0
2022/09/01 00:09,013145,80241F270,013145,80241F270,125905.30,US Dollar,125905.30,US Dollar,Reinvestment,0
2022/09/01 00:12,033091,80241F580,003420,80241F490,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:15,032146,80241FBC0,005836,80241FC10,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:28,001241,80241F6C0,002824,80BDBB530,16.44,US Dollar,16.44,US Dollar,Credit Card,0
2022/09/01 00:23,002824,802420F50,002824,802420F50,1633.03,US Dollar,1633.03,US Dollar,Reinvestment,0
2022/09/01 00:23,002824,802420F50,002824,802420F50,16.81,US Dollar,16.81,US Dollar,Reinvestment,0
2022/09/01 00:26,010,802420A60,010,802420A60,15.66,US Dollar,15.66,US Dollar,Reinvestment,0
2022/09/01 00:07,001068,802420BA0,001068,802420BA0,19.68,US Dollar,19.68,US Dollar,Reinvestment,0
2022/09/01 00:09,001047,802422380,001047,802422380,12.80,US Dollar,12.80,US Dollar,Reinvestment,0
2022/09/01 00:01,025637,80241D4E0,025637,80241D4E0,1776.94,US Dollar,1776.94,US Dollar,Reinvestment,0
2022/09/01 00:14,006010,80241E140,006010,80241E140,8350.98,US Dollar,8350.98,US Dollar,Reinvestment,0
2022/09/01 00:18,025981,80241E820,025981,80241E820,4379.18,US Dollar,4379.18,US Dollar,Reinvestment,0
2022/09/01 00:14,005140,80241EA50,005140,80241EA50,341.58,US Dollar,341.58,US Dollar,Reinvestment,0
2022/09/01 00:05,001,80241ED70,001,80241ED70,5293.49,US Dollar,5293.49,US Dollar,Reinvestment,0
2022/09/01 00:01,01688,802421B00,01688,802421B00,1955.05,US Dollar,1955.05,US Dollar,Reinvestment,0
2022/09/01 00:16,022164,802422140,022164,802422140,12.14,US Dollar,12.14,US Dollar,Reinvestment,0
2022/09/01 00:29,006010,80241E140,006010,80241E140,9.52,US Dollar,9.52,US Dollar,Reinvestment,0
2022/09/01 00:07,024132,80241ECD0,024132,80241ECD0,6.11,US Dollar,6.11,US Dollar,Reinvestment,0
2022/09/01 00:20,005836,802420200,005836,802420200,5.55,US Dollar,5.55,US Dollar,Reinvestment,0
2022/09/01 00:09,006075,8023FDE50,006075,8023FDE50,1652.13,US Dollar,1652.13,US Dollar,Reinvestment,0
2022/09/01 00:03,002947,8023FE170,002947,8023FE170,5013.99,US Dollar,5013.99,US Dollar,Reinvestment,0
2022/09/01 00:20,036102,8023FE910,036102,8023FE910,846.49,US Dollar,846.49,US Dollar,Reinvestment,0
2022/09/01 00:10,031906,8023FF360,031906,8023FF360,909.34,US Dollar,909.34,US Dollar,Reinvestment,0
2022/09/01 00:26,021940,802405CB0,021940,802405CB0,257.46,US Dollar,257.46,US Dollar,Reinvestment,0
2022/09/01 00:27,001411,802406D10,001411,802406D10,4653.25,US Dollar,4653.25,US Dollar,Reinvestment,0
2022/09/01 00:08,023842,802406EA0,023842,802406EA0,3280.14,US Dollar,3280.14,US Dollar,Reinvestment,0
2022/09/01 00:03,014549,802407210,014549,802407210,3351.79,US Dollar,3351.79,US Dollar,Reinvestment,0
2022/09/01 00:26,001457,80241B130,001457,80241B130,7799.45,US Dollar,7799.45,US Dollar,Reinvestment,0
2022/09/01 00:17,003229,80241B630,003229,80241B630,14732.71,US Dollar,14732.71,US Dollar,Reinvestment,0
2022/09/01 00:28,001124,8023FDF90,001124,8023FDF90,9.76,US Dollar,9.76,US Dollar,Reinvestment,0
2022/09/01 00:23,015730,8023FE820,015730,8023FE820,24.32,US Dollar,24.32,US Dollar,Reinvestment,0
2022/09/01 00:06,002385,802406CC0,002385,802406CC0,10.01,US Dollar,10.01,US Dollar,Reinvestment,0
2022/09/01 00:11,001457,80241B130,001457,80241B130,18.47,US Dollar,18.47,US Dollar,Reinvestment,0
2022/09/01 00:07,003229,80241B630,003229,80241B630,21.05,US Dollar,21.05,US Dollar,Reinvestment,0
2022/09/01 00:23,001,802423D90,001,802423D90,13.79,US Dollar,13.79,US Dollar,Reinvestment,0
2022/09/01 00:26,015916,802425BB0,015916,802425BB0,8.40,US Dollar,8.40,US Dollar,Reinvestment,0
2022/09/01 00:13,022736,802426460,022736,802426460,8.45,US Dollar,8.45,US Dollar,Reinvestment,0
2022/09/01 00:07,001412,8024273E0,001412,8024273E0,406.95,US Dollar,406.95,US Dollar,Reinvestment,0
2022/09/01 00:28,001411,8024277D0,001411,8024277D0,21.40,US Dollar,21.40,US Dollar,Reinvestment,0
2022/09/01 00:03,005836,802426AC0,005836,802426AC0,1435898.85,US Dollar,1435898.85,US Dollar,Reinvestment,0
2022/09/01 00:03,022828,8024279C0,022828,8024279C0,7714.90,US Dollar,7714.90,US Dollar,Reinvestment,0
2022/09/01 00:08,036118,802427A10,036118,802427A10,1476.64,US Dollar,1476.64,US Dollar,Reinvestment,0
2022/09/01 00:13,00908,800854230,011405,802427C30,89811.48,US Dollar,89811.48,US Dollar,Cheque,0
2022/09/01 00:16,00908,800854230,011405,802427C30,9659.31,US Dollar,9659.31,US Dollar,Credit Card,0
2022/09/01 00:00,00908,800854230,011405,802427C30,13309.53,US Dollar,13309.53,US Dollar,ACH,0
2022/09/01 00:15,022828,8024279C0,022828,8024279C0,10.83,US Dollar,10.83,US Dollar,Reinvestment,0
2022/09/01 00:10,001853,801D4D690,00701,802428980,64979.40,US Dollar,64979.40,US Dollar,Cheque,0
2022/09/01 00:22,025075,8024290A0,025075,8024290A0,644864.74,US Dollar,644864.74,US Dollar,Reinvestment,0
2022/09/01 00:06,00513,8024295F0,00513,8024295F0,51964.79,US Dollar,51964.79,US Dollar,Reinvestment,0
2022/09/01 00:22,001412,80242A550,001412,80242A550,1309.47,US Dollar,1309.47,US Dollar,Reinvestment,0
2022/09/01 00:23,004523,802429A80,004523,802429A80,2569.02,US Dollar,2569.02,US Dollar,Reinvestment,0
2022/09/01 00:10,002627,802429C10,002627,802429C10,608.85,US Dollar,608.85,US Dollar,Reinvestment,0
2022/09/01 00:23,070,100428660,002053,80242B990,23183.66,US Dollar,23183.66,US Dollar,Cheque,0
2022/09/01 00:24,070,100428660,002053,80242B990,22080.38,US Dollar,22080.38,US Dollar,Credit Card,0
2022/09/01 00:02,070,100428660,002053,80242B990,101501.21,US Dollar,101501.21,US Dollar,Cash,0
2022/09/01 00:08,001241,80242EA40,001241,80242EA40,312425.51,US Dollar,312425.51,US Dollar,Reinvestment,0
2022/09/01 00:02,00795,80242F5D0,00795,80242F5D0,16711.04,US Dollar,16711.04,US Dollar,Reinvestment,0
2022/09/01 00:24,001244,8011333A0,00795,80242F5D0,5754.82,US Dollar,5754.82,US Dollar,Cheque,0
2022/09/01 00:09,001244,8011333A0,00795,80242F5D0,7261.56,US Dollar,7261.56,US Dollar,Cash,0
2022/09/01 00:01,001244,8011333A0,00795,80242F5D0,780.48,US Dollar,780.48,US Dollar,ACH,0
2022/09/01 00:05,005394,80242FEA0,005394,80242FEA0,2701.81,US Dollar,2701.81,US Dollar,Reinvestment,0
2022/09/01 00:19,004866,80242FFE0,004866,80242FFE0,856.60,US Dollar,856.60,US Dollar,Reinvestment,0
2022/09/01 00:04,011157,802430030,011157,802430030,4739.68,US Dollar,4739.68,US Dollar,Reinvestment,0
2022/09/01 00:00,005394,80242FEA0,005394,80242FEA0,5.33,US Dollar,5.33,US Dollar,Reinvestment,0
2022/09/01 00:06,003242,802431540,003242,802431540,677944.51,US Dollar,677944.51,US Dollar,Reinvestment,0
2022/09/01 00:04,002824,802432990,002824,802432990,14.34,US Dollar,14.34,US Dollar,Reinvestment,0
2022/09/01 00:01,003051,802432A30,003051,802432A30,9.87,US Dollar,9.87,US Dollar,Reinvestment,0
2022/09/01 00:24,025547,802433870,025547,802433870,397.41,US Dollar,397.41,US Dollar,Reinvestment,0
2022/09/01 00:25,033350,802433A90,033350,802433A90,812.28,US Dollar,812.28,US Dollar,Reinvestment,0
2022/09/01 00:14,024132,80242DAE0,024132,80242DAE0,24222471.61,US Dollar,24222471.61,US Dollar,Reinvestment,0
2022/09/01 00:13,034355,80242E710,024132,80242DAE0,24467.85,US Dollar,24467.85,US Dollar,ACH,0
2022/09/01 00:15,00701,80242ED80,00701,80242ED80,478.04,US Dollar,478.04,US Dollar,Reinvestment,0
2022/09/01 00:18,001,80242F220,001,80242F220,3718.55,US Dollar,3718.55,US Dollar,Reinvestment,0
2022/09/01 00:07,032622,80242F360,021940,802430BC0,0.02,US Dollar,0.02,US Dollar,Cheque,0
2022/09/01 00:03,035726,802430940,035726,802430940,9519.79,US Dollar,9519.79,US Dollar,Reinvestment,0
2022/09/01 00:17,035722,802430A80,001,80242F220,1287.35,US Dollar,1287.35,US Dollar,Wire,0
2022/09/01 00:06,001853,802431830,001853,802431830,3320.98,US Dollar,3320.98,US Dollar,Reinvestment,0
2022/09/01 00:24,032769,802431BA0,032769,802431BA0,30147.38,US Dollar,30147.38,US Dollar,Reinvestment,0
2022/09/01 00:05,034465,802432270,034465,802432270,2375.78,US Dollar,2375.78,US Dollar,Reinvestment,0
2022/09/01 00:14,031587,802433F40,031587,802433F40,1095.85,US Dollar,1095.85,US Dollar,Reinvestment,0
2022/09/01 00:28,036127,802434420,036127,802434420,560.36,US Dollar,560.36,US Dollar,Reinvestment,0
2022/09/01 00:16,002991,80242F180,004726,803AE2570,6.55,US Dollar,6.55,US Dollar,Credit Card,0
2022/09/01 00:20,001853,802431830,001853,802431830,5.77,US Dollar,5.77,US Dollar,Reinvestment,0
2022/09/01 00:23,023833,8023FA0A0,023833,8023FA0A0,25400390.66,US Dollar,25400390.66,US Dollar,Reinvestment,0
2022/09/01 00:06,001124,8023FA230,001124,8023FA230,24.14,US Dollar,24.14,US Dollar,Reinvestment,0
2022/09/01 00:00,002947,802425F80,002947,802425F80,11730.44,US Dollar,11730.44,US Dollar,Reinvestment,0
2022/09/01 00:11,02843,802425FD0,02843,802425FD0,21489.15,US Dollar,21489.15,US Dollar,Reinvestment,0
2022/09/01 00:19,032293,802426110,032293,802426110,408.20,US Dollar,408.20,US Dollar,Reinvestment,0
2022/09/01 00:15,032861,8024267C0,032861,8024267C0,1346.74,US Dollar,1346.74,US Dollar,Reinvestment,0
2022/09/01 00:28,012,802428650,012,802428650,5602.42,US Dollar,5602.42,US Dollar,Reinvestment,0
2022/09/01 00:00,016031,802428D30,016031,802428D30,4564.15,US Dollar,4564.15,US Dollar,Reinvestment,0
2022/09/01 00:04,014549,8024293B0,014549,8024293B0,12604.94,US Dollar,12604.94,US Dollar,Reinvestment,0
2022/09/01 00:01,002627,80242B420,002627,80242B420,9949.03,US Dollar,9949.03,US Dollar,Reinvestment,0
2022/09/01 00:17,002952,8024360F0,002952,8024360F0,1197.20,US Dollar,1197.20,US Dollar,Reinvestment,0
2022/09/01 00:17,002454,801195A90,01467,802428600,229212.87,US Dollar,229212.87,US Dollar,Cheque,0
2022/09/01 00:25,002454,801195A90,01467,802428600,15525.32,US Dollar,15525.32,US Dollar,Credit Card,0
2022/09/01 00:09,002454,801195A90,01467,802428600,31656.47,US Dollar,31656.47,US Dollar,Cash,0
2022/09/01 00:25,001047,8023FC0C0,001047,8023FC0C0,16.03,US Dollar,16.03,US Dollar,Reinvestment,0
2022/09/01 00:25,002385,8023FCED0,002385,8023FCED0,15.36,US Dollar,15.36,US Dollar,Reinvestment,0
2022/09/01 00:12,025547,8023FCF70,025547,8023FCF70,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
2022/09/01 00:14,01674,802428420,01674,802428420,3.59,US Dollar,3.59,US Dollar,Reinvestment,0
2022/09/01 00:20,01467,802428600,01467,802428600,19.56,US Dollar,19.56,US Dollar,Reinvestment,0
2022/09/01 00:14,01665,80242B600,01665,80242B600,4.99,US Dollar,4.99,US Dollar,Reinvestment,0
2022/09/01 00:19,004403,80242CC60,004403,80242CC60,22.78,US Dollar,22.78,US Dollar,Reinvestment,0
2022/09/01 00:04,006010,80242CCB0,006010,80242CCB0,9.92,US Dollar,9.92,US Dollar,Reinvestment,0
2022/09/01 00:06,01665,802438820,01665,802438820,579184.03,US Dollar,579184.03,US Dollar,Reinvestment,0
